date,location,co,no2,o3,pm10,pm25,so2,pm25_si,pm10_si,no2_si,so2_si,co_si,o3_si,aqi,aqi_category,dominant_pollutant
2019-09-29,"Bollaram Industrial Area, Hyderabad - TSPCB",751.0,29.3,23.5,83.4,33.8,4.87,57.20666666666666,83.732,36.625,6.0875,37.550000000000004,23.5,83.732,Satisfactory,pm10
2019-09-30,"Bollaram Industrial Area, Hyderabad - TSPCB",914.0,31.3,24.4,49.4,29.4,3.45,49.0,49.4,39.125,4.3125,45.7,24.4,49.4,Good,pm10
2019-10-01,"Bollaram Industrial Area, Hyderabad - TSPCB",449.0,16.2,39.1,65.6,25.9,9.46,43.166666666666664,66.288,20.25,11.825000000000001,22.450000000000003,39.1,66.288,Satisfactory,pm10
2019-10-02,"Bollaram Industrial Area, Hyderabad - TSPCB",428.0,19.4,29.4,69.3,26.8,11.7,44.66666666666667,69.914,24.25,14.625,21.400000000000002,29.4,69.914,Satisfactory,pm10
2019-10-03,"Bollaram Industrial Area, Hyderabad - TSPCB",555.0,33.2,25.7,104.0,35.3,10.7,59.656666666666666,103.64,41.5,13.375,27.75,25.7,103.64,Moderate,pm10
2019-10-04,"Bollaram Industrial Area, Hyderabad - TSPCB",484.0,28.9,31.4,91.2,41.0,40.4,68.96666666666667,91.376,36.125,51.489999999999995,24.200000000000003,31.4,91.376,Satisfactory,pm10
2019-10-05,"Bollaram Industrial Area, Hyderabad - TSPCB",413.0,27.4,34.4,71.6,33.0,19.9,55.9,72.16799999999999,34.25,24.875,20.650000000000002,34.4,72.16799999999999,Satisfactory,pm10
2019-10-06,"Bollaram Industrial Area, Hyderabad - TSPCB",706.0,36.2,33.4,88.0,46.6,16.5,78.11333333333334,88.24000000000001,45.25,20.625,35.300000000000004,33.4,88.24000000000001,Satisfactory,pm10
2019-10-07,"Bollaram Industrial Area, Hyderabad - TSPCB",499.0,23.4,41.3,91.0,48.5,14.7,81.21666666666667,91.18,29.25,18.375,24.950000000000003,41.3,91.18,Satisfactory,pm10
2019-10-08,"Bollaram Industrial Area, Hyderabad - TSPCB",500.0,17.6,39.3,72.1,52.9,7.19,88.40333333333334,72.65799999999999,22.0,8.9875,25.0,39.3,88.40333333333334,Satisfactory,pm25
2019-10-09,"Bollaram Industrial Area, Hyderabad - TSPCB",710.0,25.9,35.0,69.6,51.7,8.72,86.44333333333333,70.208,32.375,10.9,35.5,35.0,86.44333333333333,Satisfactory,pm25
2019-10-10,"Bollaram Industrial Area, Hyderabad - TSPCB",741.0,38.7,25.0,44.4,32.3,5.9,54.75666666666666,44.4,48.375,7.375,37.050000000000004,25.0,54.75666666666666,Satisfactory,pm25
2019-10-11,"Bollaram Industrial Area, Hyderabad - TSPCB",489.0,21.2,48.1,58.5,30.9,12.7,52.47,59.33,26.5,15.875,24.450000000000003,48.1,59.33,Satisfactory,pm10
2019-10-12,"Bollaram Industrial Area, Hyderabad - TSPCB",493.0,22.3,48.1,67.8,28.6,8.36,47.66666666666667,68.44399999999999,27.875,10.45,24.650000000000002,48.1,68.44399999999999,Satisfactory,pm10
